name__text,description__text,id,url,Start date,Start time,End date,End time,summary,logo_id,organizer_id,venue_id,category_id,resource_uri,logo__url
Climbers,"CLIMBERS Written by Elly D'Arcy Directed by Elly D'Arcy and Natalie Speechley  May 16 ? 25, 7:30pm in The MUST Space, no show on Sun 19 and Wed 22 Earlier show 6:30pm Mon 20 Post-show Q&A on Tue 21 Matinee 2pm Sat 25 Running time: 2 hours CW: violence and sexual assault Illustration by Hannah Aroni Tickets MSA Rewards $15 | Concession $17 | Full $21 (Please note - we do not offer refunds or exchanges for tickets)    It?s midnight in Newnham College, Cambridge, 1939. Rosalind wants adventure, Lucy wants romance, Ruth wants a Marxist utopia, Tommy wants toÿbe a tortured artist, Dilys wants order (and young men with beautiful brown eyes) and Jane justÿwants to be left alone.ÿThe arrival of three night-climbing students from the men?s colleges changes their lives inÿunexpected ways.ÿBut this newfound ?Jolly Good Fun? comes with a darker side. Climbers is what happens when you take the plucky boarding school heroine out of the boardingÿschool to face the harsh realities of women?s lives on the brink of war.    FAQs What are my transport/parking options for getting to and from the event? Parking at Monash University Clayton comes at no charge in the evenings. The closest car park is near Robert Blackwood Hall, off Wellington Road. We will have signs directing you where to go, so you don't get lost! The bus loop has the 601 bus that travels directly to and from Huntingdale Station. Or, just search Monash Uni Student Theatre on Google Maps!ÿ What's the refund policy? We do not offer refunds or exchanges for tickets. Please double check your availability before purchasing a ticket! Do I have to bring my printed ticket to the event? No you don't! Our friendly Front of House volunteers will tick off your name at the door. Please note: if you purchase an MSA Rewards ticket, we will ask to see your MSA Rewards card. ",60297374069,https://www.eventbrite.com.au/e/climbers-tickets-60297374069?aff=ebapi,5/24/2019,7:30 PM,5/24/2019,9:30 PM,"CLIMBERS Written by Elly D'Arcy Directed by Elly D'Arcy and Natalie Speechley  May 16 ? 25, 7:30pm in The MUST Space, no show on Sun 19 and",60591322,14783096338,31681328,105,https://www.eventbriteapi.com/v3/events/60297374069/,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F60591322%2F111331292737%2F1%2Foriginal.20190418-025116?h=200&w=450&auto=compress&rect=0%2C1476%2C3508%2C1754&s=fb49c48463e2d4858d48fbf953b6953d
Time and Tide - The presence of J.B.O Hosking: A photographic exhibition,"More than 1600 negatives collected by J.B.O Hosking, Melbourne Harbour Trust Chief Engineer from 1936 to 1959, have been painstakingly indexed and digitised by Public Record Office Victoria volunteers.ÿ The black and white images depict Port of Melbourne facilities and activities including many of those overseen by Mr Hosking himself such as the development of Appleton Dock, operation of the Yarraville fuel terminals and the evolution of the Williamstown and Port Melbourne wharfs in a changing landscape.ÿ Five volunteers spent more than three years bringing the records of the Melbourne Harbour Trust (including the images of J.B.O. Hosking) to life, with two volunteers and a committee of staff curating their favourites for this photographic exhibition. And if you look closely throughout, you may spot Mr Hosking himself appear throughout these stunning still scenes.ÿ Celebrate the launch of this volunteer-led exhibition with us thisÿNational Volunteers Week - ""Making a world of difference."" ÿ A PUBLIC RECORD OFFICE VICTORIA VOLUNTEER SHOWCASELAUNCH: 2-4PM SATURDAY 25 MAY 2019    The exhibition will remain on display until September.ÿ You will be able to download photographs from the Melbourne Harbour Trust collection, including those on display, from prov.vic.gov.au later in the year.  Pictured from the collection: Undated and undescribed photograph from the Black and White negatives of the Melbourne Harbour Trust Commissioners, VPRS 8359 P1 Unit 1 Item 5A/002 ÿ We have more than 175 volunteers at PROV who spend time digitising and indexing our collection, making it more accessible to the public. Learn more about our volunteer program here:ÿhttps://prov.vic.gov.au/about-us/i-want-volunteer",60234465909,https://www.eventbrite.com.au/e/time-and-tide-the-presence-of-jbo-hosking-a-photographic-exhibition-tickets-60234465909?aff=ebapi,5/25/2019,2:00 PM,5/25/2019,4:00 PM,"More than 1600 negatives collected by J.B.O Hosking, Melbourne Harbour Trust Chief Engineer from 1936 to 1959, have been painstakingly index",60187944,11885944247,29633792,null,https://www.eventbriteapi.com/v3/events/60234465909/,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F60187944%2F177048388655%2F1%2Foriginal.20190411-034141?h=200&w=450&auto=compress&rect=0%2C60%2C4158%2C2079&s=7d3781aabc184f0668ee0b5670078236
Workshop Windbreak,"Toot times three! Come help the volunteers at Bulla Hill Miniature Railway as we continue to try establishing a windbreak around the back of the workshop area. Enter workshop driveway just after CFA. A free BBQ provided for lunch. FAQs  Are there ID or minimum age requirements to enter the event? Hume City Council's Greening events are free family-friendly and child-safe activities, with people of all ages and backgrounds welcomed. Participants up to the ages of 85 are covered by Council's Personal Accident Insurance policy, but participants older than 85 years are NOT covered and participate at their own risk. Children must be supervised by their parent or guardian at all times. Please register your attendance on the event sign-in sheet, and follow the event supervisor's safe working instructions.ÿ What are my transport/parking options for getting to and from the event? Car-parking is usually available on the surrounding streets to the planting site, or at designated reserve carparks.ÿ For public transport options, check the PTV Journey Planner atÿhttp://jp.ptv.vic.gov.au/ What can I bring into the event? Please wear old comfortable clothing that you wouldn't mind getting dirty, with safe enclosed shoes. Consider if you need to bring a rain jacket or a sun-smart hat. Bring a drink bottle (water, tea and coffee will be provided) and your own packed lunch if you have any special dietary requirements (a simple BBQ lunch or pizzas are catered for lunch, with fruit snacks). All of the other tools, equipment and materials required will be provided by Council, including gloves and sunscreen.ÿ When will events be cancelled? Greening events will cancelled if there is bad weather forecast, including heavy rain, thunderstorms or gale force winds. However light drizzling rain is great planting weather and the event will go ahead if people arrive (check the rain radar on http://www.bom.gov.au/products/IDR023.loop.shtml#skip). Council staff are normally out on site about an hour before the event commences, setting up.ÿ How can I contact the organiser with any questions? Contact Melissa Doherty, Urban Biodiversity Officer at Hume City Council 9205 2466 0409 702 086 melissado@hume.vic.gov.au ",53891797818,https://www.eventbrite.com.au/e/workshop-windbreak-tickets-53891797818?aff=ebapi,5/25/2019,10:00 AM,5/25/2019,12:30 PM,Toot times three! Come help the volunteers at Bulla Hill Miniature Railway as we continue to try establishing a windbreak around the back of,54122469,4269785735,31894396,107,https://www.eventbriteapi.com/v3/events/53891797818/,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F54122469%2F65918216979%2F1%2Foriginal.20181218-234655?h=200&w=450&auto=compress&rect=0%2C393%2C3264%2C1632&s=dcd15e0f65928c64592a51d602bc2656
#MelbWriteUp ? May 2019,"# Please register separately for each day you plan to attend # #MelbWriteUpÿis a weekly, intensive, socially supportive writing day that uses the pomodoro method. Researchers at all levels of experience and from many institutions are using #MelbWriteUpÿto work on book chapters, journal articles, conference presentations and doctoral theses. While writing is the main focus of our activity, researchers are also using the event to perform any research related activity, such as coding, transcription and data analysis. The day gives you the opportunity to dedicate intense, distraction free focus to your research - and to meet other researchers during the breaks. You can read moreÿaboutÿ#MelbWriteUpÿon a recent blogpost by Julia Dehm.ÿ Ticket caps As space is limited, tickets will be capped for this event. Please consider your availability carefully before booking a ticket as not turning up will mean another person will miss out.ÿ Schedule   10.10 - 10.35 Pomo #1 (Chair #1)   10.40 - 11.05 Pomo #2   11.05 - 11.20ÿMorning tea   11.20 - 11.45 Pomo #3 (Chair #2)   11.50 - 12.15 Pomo #4   12.20 - 12.45 Pomo #5   12.45 - 2.00ÿLunch   2.00 - 2.25 Pomo #6 (Chair #3)   2.30 - 2.55 Pomo #7   3.00 - 3.25 Pomo #8   3.25 - 3.45ÿAfternoon tea   3.45 - 4.10 Pomo #9 (Chair #4)   4.15 - 4.40 Pomo #10   4.40 -ÿWrap upÿ   A full day of research As #MelbWriteUpÿis all about maximising a full day of research, all participants are strongly encouraged to stay for the whole event ? start to finish. It's recommended that you make preparations in advance that can sustain your output for the whole day. While it can be challenging to write for a whole day ? it's also equally rewarding when we all get to the end!ÿ Chairs of each session Three volunteers required to chair one of the sessions each, between morning tea and lunch, lunch and afternoon tea, and afternoon tea and wrap up. Chairing will involve timing the pomodoro and making sure the segments run to schedule.ÿÿ Coffee, tea and water Fresh coffee and tea are available close by at cafes on Swanston Street. Water is available within the building and via vending machines. Power and WiFi Power points are available at the venue. Free WiFi is available from the EDUROAM network. If you have an affiliation with any university on this network, you should be able to access it. It's recommended that you check with your local IT support before attending the event, to make sure your settings are configured correctly. Catering Catering will not be provided on the day. It's requested that we each contribute one item towards morning tea and afternoon tea. Participants are invited to bring their own lunch on the day, or avail of local dining options in the Swanston Street area.ÿ Personal belongings Please keep your personal belongings with you when leaving the venue. At times, particularly during the breaks, the room may be left unoccupied. As it is not possible to lock the room during the day, it is safest to bring your valuables with you if you're popping out.ÿ Access on the day If you have any issues accessing the building or room on the day, feel free to call: 0435 659 297.ÿ Cancellation Demand for the sessions is high. If you can no longer make it, please contact Jason in advance so he can arrange to pass your place on to the next person on the waiting list. Registrations for future events Registrations will be for each individual event. An email will be sent to all participants and those who have expressed an interest in attending. Places will be filled on a first come, first served basis.ÿ Dates for 2019 #MelbWriteUp will run every Saturday during 2019, commencing 5 January.ÿ Keep in touch If you would like to subscribe for email updates about #MelbWriteUp, sign up to the email distribution list. You can also follow Jason on Twitter, or watch the #MelbWriteUp hashtag to keep in the loop. Photo provided byÿUnsplash",60791753772,https://www.eventbrite.com.au/e/melbwriteup-may-2019-tickets-60791753772?aff=ebapi,5/11/2019,10:00 AM,5/11/2019,5:00 PM,"# Please register separately for each day you plan to attend # #MelbWriteUpÿis a weekly, intensive, socially supportive writing day that use",61078791,19103271346,31019286,199,https://www.eventbriteapi.com/v3/events/60791753772/,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F61078791%2F144269636383%2F1%2Foriginal.20190423-233103?h=200&w=450&auto=compress&rect=0%2C0%2C2160%2C1080&s=96fc08afd6a1df1a1480ea756fd16267
Volunteer Tutor Scheme Training - Rowville,"Volunteer Tutor Training prepares you to support a student for one hour per week to learn English.  Topics will include:      Teaching strategies and techniques      Lesson planning      Working with people from diverse cultural backgrounds      The training is fun, interactive and informative, with experienced an EAL teacher to guide you.  Please ensure you attend an Information Session prior to commencing this training.  The Rowville Friday training will be held from 9:30am - 3:00pm on three Fridays 24/5, 31/5ÿANDÿ14/6/19.  All sessions must be attended to complete the training.",60037052440,https://www.eventbrite.com.au/e/volunteer-tutor-scheme-training-rowville-tickets-60037052440?aff=ebapi,5/24/2019,9:30 AM,6/14/2019,3:00 PM,Volunteer Tutor Training prepares you to support a student for one hour per week to learn English.  Topics will include:      Teaching strat,59920234,19971506746,31397825,113,https://www.eventbriteapi.com/v3/events/60037052440/,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F59920234%2F213938349337%2F1%2Foriginal.20190408-025435?h=200&w=450&auto=compress&rect=26%2C0%2C210%2C105&s=e9518736798e9ce33a4f736a626b4498
Volunteer Tutor Scheme Training - Croydon Fridays,"Volunteer Tutor Training prepares you to support a student for one hour per week to learn English.  Topics will include:      Teaching strategies and techniques      Lesson planning      Working with people from diverse cultural backgrounds      The training is fun, interactive and informative, with experienced an EAL teacher to guide you.  Please ensure you attend an Information Session prior to commencing this training.  The Croydon Friday training will be held from 9:30am - 3:00pm on three Fridays 24/5, 31/5ÿANDÿ14/6/19.  Fridays 24/5, 31/5ÿin Building CD Room 102.  Friday14/6/19 in Building CG Room 101.  All sessions must be attended to complete the training.",60037911008,https://www.eventbrite.com.au/e/volunteer-tutor-scheme-training-croydon-fridays-tickets-60037911008?aff=ebapi,5/24/2019,9:30 AM,6/14/2019,3:00 PM,Volunteer Tutor Training prepares you to support a student for one hour per week to learn English.  Topics will include:      Teaching strat,59921066,19971506746,31398165,113,https://www.eventbriteapi.com/v3/events/60037911008/,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F59921066%2F213938349337%2F1%2Foriginal.20190408-032354?h=200&w=450&auto=compress&rect=26%2C0%2C210%2C105&s=3083f22ffc3ad81925821aef2eaddffa
Volunteer Tutor Scheme Training - Broadmeadows,"Volunteer Tutor Training prepares you to support a student for one hour per week to learn English.  Topics will include:      Teaching strategies and techniques      Lesson planning      Working with people from diverse cultural backgrounds      The training is fun, interactive and informative, with experienced an EAL teacher to guide you.  Please ensure you attend an Information Session prior to commencing this training.  The Broadmeadows Friday training will be held from 9:30am - 3:00pm on three Fridays 24/5, 31/5ÿANDÿ7/6/19.  All sessions must be attended to complete the training.",60038877900,https://www.eventbrite.com.au/e/volunteer-tutor-scheme-training-broadmeadows-tickets-60038877900?aff=ebapi,5/24/2019,9:30 AM,6/7/2019,3:00 PM,Volunteer Tutor Training prepares you to support a student for one hour per week to learn English.  Topics will include:      Teaching strat,59922297,19971506746,31399625,113,https://www.eventbriteapi.com/v3/events/60038877900/,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F59922297%2F213938349337%2F1%2Foriginal.20190408-040619?h=200&w=450&auto=compress&rect=26%2C0%2C210%2C105&s=2c01d30321d5d74589b3d2c11e2d52a8
The Skills Exchange: Melbourne May 2019,"The Skills Exchange is a place for charities and skilled specialists to come together to solve problems, increase charity capability around the use of technology, and increase the awareness of skilled specialists about the challenges charities face in their daily operations. Skills Exchange events involve charities pitching a communications technology problem to a room of skilled specialists, who are then matched with charities to help resolve the problem. This is a unique opportunity for charities to get access to skilled volunteers from the ICT industry, who have agreed to donate up to two days of their time to give back. Participating charities are supported throughout the entire process from Telco Together, starting with assistance defining and pitching their problem, through to post-event support to ensure all parties maximise the potential for problems to be resolved. Thank you to Cisco for kindly donating the use of the venue for this event.",54896098709,https://www.eventbrite.com.au/e/the-skills-exchange-melbourne-may-2019-registration-54896098709?aff=ebapi,5/23/2019,5:00 PM,5/23/2019,7:30 PM,"The Skills Exchange is a place for charities and skilled specialists to come together to solve problems, increase charity capability around",55138938,16910062605,25468081,111,https://www.eventbriteapi.com/v3/events/54896098709/,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F55138938%2F246251647076%2F1%2Foriginal.20190115-014726?h=200&w=450&auto=compress&rect=0%2C615%2C7360%2C3680&s=fa04600227528c052eaf9361a6df32ea
Volunteer Manager Workshop: Legal Issues in Managing Volunteers,"Volunteer Manager Workshop: Legal Issues in Managing Volunteers  ÿ  Navigating how the law applies to volunteers can be complex and confusing. As volunteers play a critical function in the delivery of support for community organisations, ensuring that your volunteer program is legally compliant is essential.  ÿ  Whether your volunteer program is new or established, do you know how legally compliant your organisation is in managing volunteers?  ÿ  This workshop, delivered by Justice Connect, provides participants with the knowledge required to manage and operate a compliant volunteer program.  ÿ  If your organisation engages volunteers- this workshop is for you!  ÿ  What will I learn?  ÿ  ÿDuring this three hour workshop, you will gain an understanding of:    ÿthe legal differences between a volunteer, an employee and an independent contractor  different forms of unpaid work (including vocational placements, internships, work trials, work for the dole, and court ordered 'volunteering')  volunteers and risk management  volunteer selection process and equal opportunity laws  volunteer screening and background checks  how to meet the ?duty of care? your organisation owes to volunteers  an organisation?s legal responsibility for the actions of its volunteers  the importance of volunteer insurance  workplace behaviours and volunteers (discrimination, sexual harassment, bullying and victimisation)  reimbursing or paying volunteers  volunteers records, personal information and privacy  reviewing volunteer performance and having difficult conversations  ending the volunteer relationship  top tips for managing an effective and legally-compliant volunteer program.    ÿ  ÿ  Details:  Time: 8:30am to 12pm  Date: Thursday 23 May 2019  Location: The Wattle Room, City of Boroondara offices, 8 Inglesby Road Camberwell  Facilitator: Joanna Barnett, Justice Connect  Audience: Volunteer Managers  Cost: Free  Morning tea will be provided.  ÿ  Missed out on tickets? Join our waiting list by emailing: bvrc@boroondara.vic.gov.au",60296133358,https://www.eventbrite.com.au/e/volunteer-manager-workshop-legal-issues-in-managing-volunteers-tickets-60296133358?aff=ebapi,5/23/2019,8:30 AM,5/23/2019,12:00 PM,Volunteer Manager Workshop: Legal Issues in Managing Volunteers  ÿ  Navigating how the law applies to volunteers can be complex and confusin,60261383,8100556729,31503090,199,https://www.eventbriteapi.com/v3/events/60296133358/,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F60261383%2F36156502162%2F1%2Foriginal.20190411-235230?h=200&w=450&auto=compress&rect=0%2C0%2C624%2C312&s=b902054217e76164bade039576b0c658
Volunteer Tutor Scheme Training - Doncaster,"Volunteer Tutor Training prepares you to support a student for one hour per week to learn English.  Topics will include:      Teaching strategies and techniques      Lesson planning      Working with people from diverse cultural backgrounds      The training is fun, interactive and informative, with experienced an EAL teacher to guide you.  Please ensure you attend an Information Session prior to commencing this training.  The Doncaster Wednesday training will be held from 9:30am - 3:00pm on three Wednesdays 22/5, 29/5ÿANDÿ5/6/19.  All sessions must be attended to complete the training.",60037476709,https://www.eventbrite.com.au/e/volunteer-tutor-scheme-training-doncaster-tickets-60037476709?aff=ebapi,5/22/2019,9:30 AM,6/5/2019,3:00 PM,Volunteer Tutor Training prepares you to support a student for one hour per week to learn English.  Topics will include:      Teaching strat,59920460,19971506746,31397897,113,https://www.eventbriteapi.com/v3/events/60037476709/,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F59920460%2F213938349337%2F1%2Foriginal.20190408-030239?h=200&w=450&auto=compress&rect=26%2C0%2C210%2C105&s=ebef4bc6bdca4bf3070d0eecd669d73d
Community Visitors Scheme  - Volunteer Information Session - Manningham,"Attend a Free Information session and find out more about becoming a volunteer in Doncare?s Community Visitors Scheme Are you interested in providingÿfriendship and companionship toÿolder members of the local community?ÿ ÿ Doncare's Community Visitors Scheme (CVS) is a national program funded by the Australian government and plays a vital role in providing companionship for older people who are experiencing loneliness or isolation living in Residential Aged Care Homes or living in their own homes and receiving a Commonwealth Aged Care Package.ÿ Doncare is recruiting volunteers who enjoy the company of older people and areÿcommitted to building and sustaining a friendship through weekly visits over the course of a 12 month period.ÿ An information session will be held on 22 May, 2019 for people interested in volunteering as a Community Visitor. Topics covered will include:  What is the Community Visitors Scheme? What does a community visitor do?ÿ Who can become a Volunteer Community Visitor?ÿ How will Doncare support me as a volunteer?   The Community Visitors Scheme (CVS) activity received grant funding from the Australian Government. ",61084842408,https://www.eventbrite.com.au/e/community-visitors-scheme-volunteer-information-session-manningham-tickets-61084842408?aff=ebapi,5/22/2019,9:30 AM,5/22/2019,11:00 AM,Attend a Free Information session and find out more about becoming a volunteer in Doncare?s Community Visitors Scheme Are you interested in,61549318,10637035658,32000005,113,https://www.eventbriteapi.com/v3/events/61084842408/,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F61549318%2F143239938603%2F1%2Foriginal.20190502-025407?h=200&w=450&auto=compress&rect=0%2C0%2C2160%2C1080&s=e1778df55d2a333f857139fa70854b5e
Volunteer Tutor Scheme Training - CBD,"Volunteer Tutor Training prepares you to support a student for one hour per week to learn English.  Topics will include:      Teaching strategies and techniques      Lesson planning      Working with people from diverse cultural backgrounds      The training is fun, interactive and informative, with experienced an EAL teacher to guide you.  Please ensure you attend an Information Session prior to commencing this training.  The CBD Tuesday training will be held from 6:00pm - 8:30pm on six Tuesdays 21/5, 28/5, 4/6, 11/6, 18/6ÿANDÿ25/6/19.  You must attend all 6 sessions in order to complete the training.",60037725453,https://www.eventbrite.com.au/e/volunteer-tutor-scheme-training-cbd-tickets-60037725453?aff=ebapi,5/21/2019,6:00 PM,6/25/2019,8:30 PM,Volunteer Tutor Training prepares you to support a student for one hour per week to learn English.  Topics will include:      Teaching strat,59920714,19971506746,31421246,113,https://www.eventbriteapi.com/v3/events/60037725453/,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F59920714%2F213938349337%2F1%2Foriginal.20190408-031046?h=200&w=450&auto=compress&rect=26%2C0%2C210%2C105&s=701fdd666d3ee590d404591bcb1ece91
Volunteer Tutor Scheme Training - Preston Tuesdays,"Volunteer Tutor Training prepares you to support a student for one hour per week to learn English.  Topics will include:      Teaching strategies and techniques      Lesson planning      Working with people from diverse cultural backgrounds      The training is fun, interactive and informative, with experienced an EAL teacher to guide you.  Please ensure you attend an Information Session prior to commencing this training.  The Preston Tuesday training will be held from 9:30am - 3:00pm on three Tuesdays 21/5, 28/5ÿANDÿ4/6/19.  All sessions must be attended to complete the training.",60038314214,https://www.eventbrite.com.au/e/volunteer-tutor-scheme-training-preston-tuesdays-tickets-60038314214?aff=ebapi,5/21/2019,9:30 AM,6/4/2019,3:00 PM,Volunteer Tutor Training prepares you to support a student for one hour per week to learn English.  Topics will include:      Teaching strat,59921730,19971506746,31398831,113,https://www.eventbriteapi.com/v3/events/60038314214/,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F59921730%2F213938349337%2F1%2Foriginal.20190408-034510?h=200&w=450&auto=compress&rect=26%2C0%2C210%2C105&s=1341fb01315f7c888ffabdb129ceb980
(Melbourne) Volunteer Induction Night - Meditation with Baby Goats," Are you fun, fur-loving and looking for deeper meaning in this crazy adventure called Life?      We?re now recruiting Karma Krew volunteers for 2019 for our Melbourne series of Breathe In & Bleat Out - Melbourne! Please note this is an online event :P       How does it benefit you?    Making new connections or friendships   Self-care   Animal-assisted therapy during event break   Opportunities to facilitate fundraising events, including Aunties & Uncles (Foster-care), Beyond Blue & Black Dog Institute (Mental Health)   Work experience managing events, administration/marketing and photography/videography.    Discounts      How does it benefit us?    We exist to bring the best out of every human we meet. We raise individuals to their highest potential to close the gap between animals and humans, fostering a kinder, more connected world. With your help, we're spreading our message far and wide, alleviating mental health, and improving relationships between humans and furry friends across Australia.      You may be asked to:       Set up studio equipment   Pack down studio equipment   Greet guests   Take photos or videos   Clean up after animals   Carry animals      Our messages   ? We believe human potential is infinite   ? We know all beings deserve compassion   ? We assume the best in others   ? We value mental health & social contribution   ? We provide funding for charitable organisations   ? We regard mistakes and failures as our greatest teachers      Please read carefully:    Please only book in if you're serious about volunteering. Unless you have booked your free spot via Eventbrite & Emailed YES to Re-confirm, you have not reserved your space.       How do I join the meeting?   Just follow these instructions below. You will also be emailed the following instructions:    Berenice Tan is inviting you to a scheduled Zoom meeting.   Topic: Karmably Volunteer Meeting   Time: May 20, 2019 8:00 PM Brisbane   Join Zoom Meeting   https://us04web.zoom.us/j/288041850      We can?t wait to bleat you!   The Karma Krew   Email. berenice@karmably.com.au   Phone. 0430 020 280   ",61369512865,https://www.eventbrite.com/e/melbourne-volunteer-induction-night-meditation-with-baby-goats-tickets-61369512865?aff=ebapi,5/20/2019,8:00 PM,5/20/2019,8:45 PM," Are you fun, fur-loving and looking for deeper meaning in this crazy adventure called Life?      We?re now recruiting Karma Krew volunteers",61710247,16330430384,31989227,111,https://www.eventbriteapi.com/v3/events/61369512865/,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F61710247%2F181272939950%2F1%2Foriginal.20190505-045514?h=200&w=450&auto=compress&rect=0%2C60%2C1920%2C960&s=3e574829c40633e26457fce99c450bcc
Volunteer Tutor Scheme Training - Mill Park,"Volunteer Tutor Training prepares you to support a student for one hour per week to learn English.  Topics will include:      Teaching strategies and techniques      Lesson planning      Working with people from diverse cultural backgrounds      The training is fun, interactive and informative, with experienced an EAL teacher to guide you.  Please ensure you attend an Information Session prior to commencing this training.  The Mill Park Monday training will be held from 9:30am - 3:00pm on three Mondays 20/5, 27/5ÿANDÿ3/6/19.  All sessions must be attended to complete the training.",60038782615,https://www.eventbrite.com.au/e/volunteer-tutor-scheme-training-mill-park-tickets-60038782615?aff=ebapi,5/20/2019,9:30 AM,6/3/2019,3:00 PM,Volunteer Tutor Training prepares you to support a student for one hour per week to learn English.  Topics will include:      Teaching strat,59922135,19971506746,31399428,113,https://www.eventbriteapi.com/v3/events/60038782615/,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F59922135%2F213938349337%2F1%2Foriginal.20190408-040025?h=200&w=450&auto=compress&rect=26%2C0%2C210%2C105&s=3286ff77284cf15f0ec5e0408d95b544
Volunteer at the Microsoft Tech Event,"Volunteer for a one night event, get real life experience, have fun and mix and network with industry professionals.WHERE: Microsoft HQ, 4 Freshwater place, melb WHEN: MAY 17th 4.30pm to 8.30pmWHAT: Free pizza and drinks, New friends! Attend or Volunteer as a helper Reesby have a great opportunity to help you put some of your knowledge into real life work experience! What we love to do is help people boost their careers and get a foot in the door, yes it's just a one night event- but you never know who you will meetArrive early, report to Reesby IT TeamWear all blackÿProfessionalism is a mustApply today TASKS:Registration- checking people in on the IPADMicrophone helper- passing the mic around to the audienceGoodie Bag Packer- help us pack some goodiesFood and Bev Assistant- just moniter food levelsPromoter- Online promoter to help us get online attentionAmbassador- Reesby ambassador programÿ www.reesby.com.au/registration   WWW.REESBY.COM.AU",61211821205,https://www.eventbrite.com.au/e/volunteer-at-the-microsoft-tech-event-tickets-61211821205?aff=ebapi,5/17/2019,4:30 PM,5/17/2019,7:30 PM,"Volunteer for a one night event, get real life experience, have fun and mix and network with industry professionals.WHERE: Microsoft HQ, 4 F",61547684,13205740601,31788748,102,https://www.eventbriteapi.com/v3/events/61211821205/,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F61547684%2F184857339331%2F1%2Foriginal.20190502-020657?h=200&w=450&auto=compress&rect=0%2C60%2C1920%2C960&s=6c39fc9e334bb97fa93d351ff0a87605
Volunteer Tutor Scheme Information Session - Croydon,"Come along and find out how to help newly arrived refugees and migrants learn English and settle into Australian life. The Volunteer Tutor Scheme needs volunteers who can spend 1 hour per week teaching a student in locations across Melbourne. We provide free training, ongoing support, professional developmentÿand resources. The Information Session is designed to give you everything you need to know about the program before you start training.ÿIt's a rewarding, inspiring andÿvery necessary service, and we would loveÿto have you with us.",59934904914,https://www.eventbrite.com.au/e/volunteer-tutor-scheme-information-session-croydon-tickets-59934904914?aff=ebapi,5/16/2019,6:30 PM,5/16/2019,8:00 PM,Come along and find out how to help newly arrived refugees and migrants learn English and settle into Australian life. The Volunteer Tutor S,59765081,19971506746,31397372,113,https://www.eventbriteapi.com/v3/events/59934904914/,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F59765081%2F213938349337%2F1%2Foriginal.20190405-013210?h=200&w=450&auto=compress&rect=0%2C3%2C488%2C244&s=3bb5338e6699d7adb3bb9a079cfa8580
Knowledge Commercialisation Australasia_Victoria-Early Career Professionals,"The KCA Victoria Chapter - 2019,ÿ ÿ ÿÿ  To carry-on with the 2018 successful events, the team of KCA volunteers, Victoria is now inviting you to join our local group for members and friends of the community and to come together to network, socialise, share insights and discuss topical matters.To kick start activity, there will be a social networking mixer in three weeks in Melbourne CBD.Your team for this event is Jordan Thurgood (Monash), Julian Vultaggio (Monash) and Quin Chang (RMIT)  Date: Thursday 16th MayÿTime: 5.30pm Venue: Collins Quarterÿ,ÿ86 Collins Street, CBD, MelbourneHow to find us: At the reserved area in the Courtyard ""ÿ?Knowledge Commercialisation Australasia?ÿor ?KCA"".  Anyone is welcome to come along, so please circulate amongst your colleagues.Jordan, Julian and Quin will be in contact with you regarding future events and activities. Please let us know if you do not want to hear about KCA Victoria Chapter events.We hope to see you there!",60397350100,https://www.eventbrite.com.au/e/knowledge-commercialisation-australasia-victoria-early-career-professionals-tickets-60397350100?aff=ebapi,5/16/2019,5:30 PM,5/16/2019,8:00 PM,"The KCA Victoria Chapter - 2019,ÿ ÿ ÿÿ  To carry-on with the 2018 successful events, the team of KCA volunteers, Victoria is now inviting yo",60381662,20024981467,31588051,null,https://www.eventbriteapi.com/v3/events/60397350100/,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F60381662%2F93384589087%2F1%2Foriginal.20190415-114417?h=200&w=450&auto=compress&rect=0%2C0%2C260%2C130&s=01cc3e5868f56d4db4de6f57bf258ef3
