name__text,description__text,id,url,Start date,Start time,End date,End time,summary,logo_id,organizer_id,venue_id,category_id,resource_uri,logo__url
Junior Ranger Gardens Explorers - Werribee Park,"  Discover the stunning gardens around Werribee Mansion. The majestic gardens feature a colourful ?parterre?, ornamental lake and grotto, glasshouses and expansive lawns.  Follow clues to identify heritage-listed trees and learn about growing succulents ? one of the feature plants of the gardens. Share the joy of gardening and pot up a succulent to feature in your own garden.  This activity is suitable for children aged 6-12, who must be accompanied by a parent or guardian.  Sturdy, closed toe footwear (no thongs or bare feet!), drinking water, hat, sunscreen and appropriate clothing are essential. Activities may be rescheduled, changed or cancelled due to adverse weather or for emergency response.",60565663530,https://www.eventbrite.com.au/e/junior-ranger-gardens-explorers-werribee-park-tickets-60565663530?aff=ebapi,5/25/2019,10:30 AM,5/25/2019,11:30 AM,"  Discover the stunning gardens around Werribee Mansion. The majestic gardens feature a colourful ?parterre?, ornamental lake and grotto, g",60597505,6126411775,9341437,115,https://www.eventbriteapi.com/v3/events/60565663530/,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F60597505%2F7400415811%2F1%2Foriginal.20190418-055214?h=200&w=450&auto=compress&rect=0%2C213%2C2048%2C1024&s=dd1e50c4d29bd0544b3e0ffbb9462c9c
Peer Support Session 10 - (20/05 - 24/05),null,59569444813,https://www.eventbrite.com.au/e/peer-support-session-10-2005-2405-tickets-59569444813?aff=ebapi,5/20/2019,8:45 AM,5/20/2019,9:55 AM,null,null,18726831585,29350754,115,https://www.eventbriteapi.com/v3/events/59569444813/,
AUG Melbourne GO Study @ Top University in Australia 2019,"Attend this event to meet the top universities? representatives across Australia. The representative will provide you the most up to date information and entry requirement details.  ˜Professional counsellors will also be there to advise you on Visa, Career Pathway and Course Options. ˜Attendees can also get Application Fees Waived and Entry Form for The Tokyo Trip Lucky Draw* ˜RSVP Now!  *Terms and Conditions apply",59495261930,https://www.eventbrite.com.au/e/aug-melbourne-go-study-top-university-in-australia-2019-tickets-59495261930?aff=ebapi,5/24/2019,2:00 PM,5/24/2019,5:00 PM,Attend this event to meet the top universities? representatives across Australia. The representative will provide you the most up to date in,59256271,17520325752,28431657,115,https://www.eventbriteapi.com/v3/events/59495261930/,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F59256271%2F262196889890%2F1%2Foriginal.20190328-014126?h=200&w=450&auto=compress&rect=0%2C0%2C1080%2C540&s=b5737fe381560851472557648188dea1
Starting the Career Conversation - Warringa Park,"Starting the Career Conversation˜is a new 3 hour workshop for parents/guardians of secondary school students with a disability. Meet other families, talk about aspirations for your child, get the latest information about life beyond school and how to support the transition to work.˜ The workshop looks at:   Parent aspirations for their child   The valuable role of parents in career conversations   How to start conversations about the future   How schools can support career planning   More Information:˜   This workshop runs for 3 hours (tea/coffee provided)   This session is intended for parents/guardians only   Questions?   For queries relating to this workshop, please email ACD's Educate team: educate@acd.org.au   You can also phone ACD's office during business hours˜on 03 9880 7000 or 1800 654 013 (regional callers)  ",58973969731,https://www.eventbrite.com.au/e/starting-the-career-conversation-warringa-park-registration-58973969731?aff=ebapi,5/24/2019,10:00 AM,5/24/2019,1:00 PM,Starting the Career Conversation˜is a new 3 hour workshop for parents/guardians of secondary school students with a disability. Meet other f,58648204,7575063849,32005570,115,https://www.eventbriteapi.com/v3/events/58973969731/,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F58648204%2F123408688831%2F1%2Foriginal.20190221-051413?h=200&w=450&auto=compress&rect=0%2C0%2C2160%2C1080&s=a42829ae45788240ecb539dcf98b5fa8
Reviewer Training - 2019 SRS Panel,"This training is available for reviewers who have been notified of their successful appointment to the 2019 School Review Services Panel. The training will begin at 9.00am sharp with morning tea provided and lunch vouchers available for all attendees. If you are unable to attend 24 May, an alternative date is available on the 06 March. We look forward to seeing you there. If you are unable to attend either date, please notify your lead contractor.",56390424277,https://www.eventbrite.com.au/e/reviewer-training-2019-srs-panel-tickets-56390424277?aff=ebapi,5/24/2019,9:00 AM,5/24/2019,4:00 PM,This training is available for reviewers who have been notified of their successful appointment to the 2019 School Review Services Panel. Th,56655556,16059757847,25155294,115,https://www.eventbriteapi.com/v3/events/56390424277/,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F56655556%2F151545239579%2F1%2Foriginal.20190212-053311?h=200&w=450&auto=compress&rect=0%2C179%2C738%2C369&s=c6837f774c0288358b3d11dc0c1c036c
PVC (Students) Staff Planning Forum,null,59566998496,https://www.eventbrite.com.au/e/pvc-students-staff-planning-forum-tickets-59566998496?aff=ebapi,5/24/2019,8:45 AM,5/24/2019,1:30 PM,null,null,19888890452,31203271,115,https://www.eventbriteapi.com/v3/events/59566998496/,
DVMBA Expectant Parents Session - Thrive with Multiples,"Are you expecting twins, triplets or more? Come along to one of the DVMBA's 2019 Thrive with Multiples sessions for expectant parents. Come and hear from those who have been there and can share the tips no-one else tells you! We also have a Maternal Child Health Nurse / Nurse / Midwife on hand to talk about how the MCHN service works and answer questions.˜ Hosted at Watsonia Library in the Community Room. Free for DVMBA members and expectant parents of multiples.˜ Nibbles, drinks and sample bag provided. Please contact Kiraly & Jess with any questions at expectant@dvmba.amba.org.au",55600883740,https://www.eventbrite.com.au/e/dvmba-expectant-parents-session-thrive-with-multiples-tickets-55600883740?aff=ebapi,5/23/2019,7:30 PM,5/23/2019,10:30 PM,"Are you expecting twins, triplets or more? Come along to one of the DVMBA's 2019 Thrive with Multiples sessions for expectant parents. Come",55924649,12974766018,29143063,115,https://www.eventbriteapi.com/v3/events/55600883740/,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F55924649%2F202543591494%2F1%2Foriginal.20190129-205600?h=200&w=450&auto=compress&rect=0%2C8%2C960%2C480&s=005348b399df188cca713a411d3c6cbe
Sleep and Settling 0-6 months Night Session (23 May 2019),"Darebin Maternal and Child Health Services is running a night time session for parents of babies aged from 0-6 months on sleep and settling. This session will include information on understanding normal infant sleep, the function of sleep, infant cues, and how to help your baby establish age appropriate sleep patterns. Cost: Free Bookings essential. Priority will be given to Darebin residents. Babies are welcome.",58618071229,https://www.eventbrite.com.au/e/sleep-and-settling-0-6-months-night-session-23-may-2019-tickets-58618071229?aff=ebapi,5/23/2019,6:30 PM,5/23/2019,8:00 PM,Darebin Maternal and Child Health Services is running a night time session for parents of babies aged from 0-6 months on sleep and settling.,58299647,13049704944,30754912,115,https://www.eventbriteapi.com/v3/events/58618071229/,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F58299647%2F197581021983%2F1%2Foriginal.20190312-030331?h=200&w=450&auto=compress&rect=0%2C401%2C3886%2C1943&s=bb867e7ab305893875e9bf1caf29aeed
MBA Information Session,"This information session will provide you with an overview of our MBA program, admissions requirements and the application process.",51532853151,https://www.eventbrite.com.au/e/mba-information-session-tickets-51532853151?aff=ebapi,5/23/2019,6:00 PM,5/23/2019,7:30 PM,"This information session will provide you with an overview of our MBA program, admissions requirements and the application process.",51473464,11403553988,23367612,115,https://www.eventbriteapi.com/v3/events/51532853151/,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F51473464%2F187178054412%2F1%2Foriginal.jpg?h=200&w=450&auto=compress&rect=0%2C16%2C560%2C280&s=86970ba055b7f7bf3bf92d8177d1948e
Global Executive MBA Information Session,"This Information Session will provide you with an overview of our Global Executive MBA program, admissions requirements and the application process. ",51531833100,https://www.eventbrite.com.au/e/global-executive-mba-information-session-tickets-51531833100?aff=ebapi,5/23/2019,6:00 PM,5/23/2019,7:30 PM,"This Information Session will provide you with an overview of our Global Executive MBA program, admissions requirements and the application",51471808,11403553988,28272255,115,https://www.eventbriteapi.com/v3/events/51531833100/,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F51471808%2F187178054412%2F1%2Foriginal.jpg?h=200&w=450&auto=compress&rect=0%2C14%2C1200%2C600&s=bc46f1bd65f9352b9f5238d9f3a6f4b2
Communities of Practice Darebin Educator network 2019,"Communities of Practice. Darebin values the work provided by all educators within our municipality and recognises this through the provision of an exciting and informative networks.˜ If you wish you had the opportunity to meet with other like minded educators working in the area, or want to keep up to date with the most current and relevant issues within the industry, this is the network for you. And yes we still provide you this great opportunity for FREE.Topics chosen for discussion are based on educator feedback. NEW in 2019 - Communities of Practice. Communities of practice are formed by people who engage in a process of collective learning in a shared domain of human endeavour. Communities of practice are groups of people who share a concern or a passion for something they do and learn how to do it better as they interact regularly. Beginning February 28 2019 between 4.30 and 7.00pm and then continuing on the last Thursday of each month we present out new educator network format - Communities of Practice  I encourage you to engage in critical reflection and support research to build your knowledge and incorporate this into everyday practice. Darebin North East Community Hub will be open between 4.30pm and 7pm as a venue for you to meet with other educators. Facilitators will be available to assist you to reflect on a range of topical issues.˜ Ideas and suggestions for topics are welcome. Bookings not required, however an expression of interest is helpful for planning purposes.You are invited to stay as little or long as you would like to. https://darebincommunitiesofpractice.eventbrite.com.au˜ ˜Thursday March 28˜-˜Respectful Relationships˜Presentor -Angela Ditchmen Angela is a dynamic and engaging speaker who specialisies in Professional development for Early Childhood Educators. Her wealth of experience and knowledge ensures she is always providing the most up to date and relevant subject content. Previous presentations include:- ?Information sessions for parents ?Individual consultancy to LDC,FDC OSHC, Occasional Care, Play groups and kindergartens ?Delivery of accredited training (Certificate & Diploma level) ?Delivery of government initiatives : VEYLF, EYLF, NQS ?Designing Children?s Gardens (LDC)May 30 June 27 - 4.30 to 7pm July 25 - 4.30 to 7pm September 26 - 4.30 tp 7pm October 31 - 4.30 to 7pm November 28 - 4.30 to 7pm  ",54277824434,https://www.eventbrite.com.au/e/communities-of-practice-darebin-educator-network-2019-tickets-54277824434?aff=ebapi,5/23/2019,4:30 PM,5/23/2019,7:00 PM,Communities of Practice. Darebin values the work provided by all educators within our municipality and recognises this through the provision,52268295,11467414907,18209497,115,https://www.eventbriteapi.com/v3/events/54277824434/,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F52268295%2F64817864051%2F1%2Foriginal.jpg?h=200&w=450&auto=compress&rect=10%2C0%2C1300%2C650&s=8ccb93050714ae361b8ac02c781aef91
OPEN DAY,"Plenty Valley International Montessori School is a beautiful, harmonious environment, in which adults and children work together to celebrate the joy of learning and achievement - an education for life. Plenty Valley International Montessori School is set on two hectares of picturesque leafy grounds in St Helena, Victoria. It consists of Playgroups, Early Learning and Primary School for children, from˜6 months to 12 years of age.˜ Plenty Valley International Montessori School is firmly rooted in the timeless and globally recognised methods of Montessori philosophy, whilst integrating the best of modern education, where appropriate. We are passionate about empowering children to enhance their individual potential in all aspects of their development. We celebrate the uniqueness of each child and their individual learning styles. We encourage them to develop a love of learning and respect for one another and the world, setting them on the path to becoming well-rounded individuals ? our leaders of tomorrow! _________________________________________________ We invite you to our Open Day on Thursday the 23rd of May from 10.00am to 12.00pm. Tea, Coffee and refreshments will be provided. Please register your attendance above.",60167171630,https://www.eventbrite.com.au/e/open-day-tickets-60167171630?aff=ebapi,5/23/2019,10:00 AM,5/23/2019,12:00 PM,"Plenty Valley International Montessori School is a beautiful, harmonious environment, in which adults and children work together to celebrat",60370659,10016783071,31451068,115,https://www.eventbriteapi.com/v3/events/60167171630/,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F60370659%2F66421517593%2F1%2Foriginal.20190415-061523?h=200&w=450&auto=compress&rect=0%2C32%2C1428%2C714&s=7dc02910f7f9dbc9bb14a53486e45194
Build a Collaborative Classroom with Office 365 (Southbank),"This free workshop is aimed at educators for whom Office 365 is relatively new and who are looking to implement solutions to classroom problems right away. It is designed to give educators an understanding of how Office 365 can provide the right environment for better learning outcomes. Educators will learn to become more innovative with cloud-based tools, regardless of the device they use. This training will explore Office 365 through hands-on activities that will introduce educators to: ? The Microsoft Educator Community? Office Online? OneDrive? OneNote & Class Notebook, Office Lens, Learning Tools? Teams for Education? Forms? Sway Participants will spend the day getting excited about the many tools Office 365 has to offer students and teachers. Throughout the day participants will engage in immersive learning activities that will build a strong understanding of how to use technology to improve instruction and meet the learning needs of their students.˜ What will the day look like? ? 9:00 Registrations Open? 9:30 The Educator Community, collaborating with Office Online and OneDrive? 11:00 Break? 11:30 OneNote, Office Lens, Learning Tools, Class Notebook? 13:00 Lunch? 13:30 Introduction to Teams for Education, Sway, Forms˜? 15:30 End Important Information ? While this event is targeted at DET teachers, leaders ES and ICT support staff, others from independent, Catholic, TAFE and higher education sectors are most welcome.? This is a face-to-face event held in Victoria, Australia (not online) and so˜you must register using a Victorian institution email address.? Please bring˜a fully-charged laptop˜(not phone or tablet) and˜TO number˜(DET employees) or˜Office 365 login details.? This is an introductory course intended to expose trainers to Office 365's offerings for education. This is not a deep-dive instruction into any one tool.˜? Tea and coffee will be provided but this event will not be catered. For more information please contact˜a-trwall@microsoft.com",55614734167,https://www.eventbrite.com.au/e/build-a-collaborative-classroom-with-office-365-southbank-tickets-55614734167?aff=ebapi,5/23/2019,9:00 AM,5/23/2019,3:00 PM,This free workshop is aimed at educators for whom Office 365 is relatively new and who are looking to implement solutions to classroom probl,55938753,14372009735,20108994,115,https://www.eventbriteapi.com/v3/events/55614734167/,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F55938753%2F177976984642%2F1%2Foriginal.jpg?h=200&w=450&auto=compress&rect=336%2C147%2C1662%2C831&s=791389ae862c119d445ad1157650b337
How to Get Into The Property Market - Footscray,"Our Dining Table Sessions are designed to provide education and information for anyone that is curious about property investing. There is no selling. No spruiking. Just up-to-date current data and statistics that will help you decide if this is the path of wealth creation for you. If you want to learn about the property market from an expert, voted Top 10 Property Advisor in Australia 2018, then come along to where you will learn:   Is an annual income of $65k enough to invest in an investment property portfolio. ? What's the best type of property to buy for an investment....residential or commercial and why? ? How do you build an investment property strategy that suits your timeframe, budget, lifestyle and goals? ? How does your age affect your investment property strategy and what different plans does Christine suggest for different age groups? ? How will Christine and the team support you through the investment process, from individual wealth creation plans to purchasing quality housing stock?˜ ? What happens if you lose your job or lose a tenant? ? How can you receive tax back in advance via a tax variation? ? Where are the best places to invest in property across Australia at the moment for capital growth and/or cash flow? ? What different vehicles can be used to buy an investment property? eg: private, self-managed super fund, company, trust   This event is open to anyone. Register now to secure your place. You?re welcome to invite a partner, friend or colleague ? just register them as well.˜˜ Nibbles, drinks and finger food provided. This session will be held at the˜Dream Factory - 90 Maribyrnong St, Footscray.",58207343732,https://www.eventbrite.com.au/e/how-to-get-into-the-property-market-footscray-tickets-58207343732?aff=ebapi,5/22/2019,6:30 PM,5/22/2019,8:30 PM,Our Dining Table Sessions are designed to provide education and information for anyone that is curious about property investing. There is no,57943787,17334610784,30830781,115,https://www.eventbriteapi.com/v3/events/58207343732/,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F57943787%2F86432665901%2F1%2Foriginal.jpg?h=200&w=450&auto=compress&rect=0%2C468%2C5616%2C2808&s=7bc78afacacf8562be92f34caa756768
Donvale Christian College Careers Expo & Alumni Night,The 2019 DCC Careers Expo and Alumni Night is designed to help students make an informed decision about their career and pathway options.,60383517727,https://www.eventbrite.com.au/e/donvale-christian-college-careers-expo-alumni-night-tickets-60383517727?aff=ebapi,5/22/2019,6:30 PM,5/22/2019,8:30 PM,The 2019 DCC Careers Expo and Alumni Night is designed to help students make an informed decision about their career and pathway options.,60361788,20022281700,31536119,115,https://www.eventbriteapi.com/v3/events/60383517727/,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F60361788%2F302783167933%2F1%2Foriginal.20190415-002935?h=200&w=450&auto=compress&rect=105%2C0%2C3296%2C1648&s=fe8ac87263bc58958fd40550bd5e9260
Challenging Learning Information Evening,"SKiPPS are excited to invite all of our Parents and carers to a special information evening led by George Telford, ex-Principal and Educational consultant for Challenging Learning.˜ A key part of our current School Strategic Plan is to focus on our attitudes towards learning and to embed a Growth mindset across our school community. Since the start of 2017, our staff have been working alongside George ˜to better understand these ideas and implement them into our classrooms. This work has helped us to understand that these ideas and attitudes are embedded primarily through the language that we use around learning. With input from staff and members of the student body we have been developing a SKIPPS Language of Learning. ˜We invite and encourage all of our community to attend this event˜at 6:30pm on the 22nd May in the Performing Arts Room. During this session George will unpack and explain many of these ideas in more detail and provide ways you can support your child to become a more resilient, self-motivated and engaged learner.",61082727081,https://www.eventbrite.com.au/e/challenging-learning-information-evening-tickets-61082727081?aff=ebapi,5/22/2019,6:30 PM,5/22/2019,8:00 PM,"SKiPPS are excited to invite all of our Parents and carers to a special information evening led by George Telford, ex-Principal and Educatio",61405549,12026523461,31813755,115,https://www.eventbriteapi.com/v3/events/61082727081/,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F61405549%2F38505027562%2F1%2Foriginal.20190430-033632?h=200&w=450&auto=compress&rect=0%2C90%2C224%2C112&s=a7cb474f7f67d5b8d5f84b9e9f8deeea
Evening storytimes - Brunswick Library,"Evening storytimes at Brunswick library include a selection of stories, rhymes and songs. These storytime sessions are held in the evening, so working parents, preschool and primary school children are able to attend. Each storytime is a themed event.  22 May: Australian Library Week  21 August: Children's Book Week  23 October: Children's Week      ˜    ˜  ",55010919140,https://www.eventbrite.com.au/e/evening-storytimes-brunswick-library-registration-55010919140?aff=ebapi,5/22/2019,6:15 PM,5/22/2019,7:00 PM,"Evening storytimes at Brunswick library include a selection of stories, rhymes and songs. These storytime sessions are held in the evening,",55693107,8236856193,17094835,115,https://www.eventbriteapi.com/v3/events/55010919140/,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F55693107%2F117990279623%2F1%2Foriginal.20190125-002520?h=200&w=450&auto=compress&rect=27%2C0%2C370%2C185&s=c41b86cc8f11dc9b9282235e685b25dd
Monash Tech School - Open Night,"The Monash Tech School is pleased to invite you to our Open Night! Come and visit us at our new facility on the Monash University Campus in Clayton for a night of education and demonstration, showcasing the very best that the Monash Tech School has to offer. The evening will be a wonderful opportunity for students, teachers, parents, and the general public to discover the amazing educational experiences available at the Monash Tech School.˜ Guided tours of the facility will be provided at 6:30pm and 7:30pm. Light snacks and drinks will be provided, and free parking is available on campus at Ancora Imparo Way after 5:30pm. We hope to see you all there!",60389564814,https://www.eventbrite.com.au/e/monash-tech-school-open-night-tickets-60389564814?aff=ebapi,5/22/2019,6:00 PM,5/22/2019,8:00 PM,The Monash Tech School is pleased to invite you to our Open Night! Come and visit us at our new facility on the Monash University Campus in,60369459,15620691749,31539179,115,https://www.eventbriteapi.com/v3/events/60389564814/,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F60369459%2F233660661849%2F1%2Foriginal.20190415-051556?h=200&w=450&auto=compress&rect=0%2C0%2C2160%2C1080&s=17c7a93a6026d8edadfde6ed30472aea
Adolescent Development - what you need to know,"Adolescence is often considered a bridge between childhood and adulthood. It is a time where significant change occurs in a relatively short period of time. Join Phyllis Traficante to learn about psychological and social development, how to create supportive environments and how to better understand the adolescents in your life. Phyllis holds a Master of Counselling HMCOUN and specialises in developmental trauma, working with young people, loss and grief and depression. WHO: ˜ ˜ ˜ ˜Parents of secondary school aged children WHEN:˜˜˜˜˜ Wednesday 22 May˜ ˜ ˜ ˜ ˜ ˜ ˜ ˜ 6pm - 7:30pm WHERE: ˜˜Greythorn Community Hub ˜ ˜ ˜ ˜ ˜ ˜ ˜ ˜Foard Williams Room ˜ ˜ ˜ ˜ ˜ ˜ ˜ ˜2 Centre Way, Balwyn North COST:˜˜˜ Free˜ Bookings are essential  If you would like to attend this event and have specific access, communication or dietary requirements, please contact Clara Yip on 9278 4439 by Friday 17 May 2019. Auslan or language interpreters can be made available on request.",54515486287,https://www.eventbrite.com.au/e/adolescent-development-what-you-need-to-know-tickets-54515486287?aff=ebapi,5/22/2019,6:00 PM,5/22/2019,7:30 PM,Adolescence is often considered a bridge between childhood and adulthood. It is a time where significant change occurs in a relatively short,56969342,6191663361,29738752,115,https://www.eventbriteapi.com/v3/events/54515486287/,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F56969342%2F55874552043%2F1%2Foriginal.20190218-060132?h=200&w=450&auto=compress&rect=0%2C0%2C1500%2C750&s=1030d1fc3fe8a9a28eac1f9847eda465
The Hotel School Melbourne Information Session,"  The Hotel School is excited to invite you to attend 'Information Session' on Wednesday, 22nd May 2019. This will be a great opportunity for you to:  Know more about 'The Hotel School Advantage'   Meet Academic staff   Go on a campus tour    Ask questions  We look forward to seeing you then.  ",59804054537,https://www.eventbrite.com.au/e/the-hotel-school-melbourne-information-session-tickets-59804054537?aff=ebapi,5/22/2019,5:15 PM,5/22/2019,7:00 PM,"  The Hotel School is excited to invite you to attend 'Information Session' on Wednesday, 22nd May 2019. This will be a great opportunity fo",59595194,10757971323,22513689,115,https://www.eventbriteapi.com/v3/events/59804054537/,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F59595194%2F174991594176%2F1%2Foriginal.20190403-013045?h=200&w=450&auto=compress&rect=0%2C0%2C2160%2C1080&s=987576ba37dd3239c7deab82d490cbac
National Simultaneous Storytime,"Once a year an Australian picture book is read simultaneously in libraries, schools, pre-schools, childcare centres, family homes, bookshops and many other places around the country. Join us for this special storytime where we?ll be reading this year?s book, Alpacas with Maracas by Matt Cosgrove. Our special guests will be two alpacas from Bundoora Park Farm!  Darebin Libraries uses Eventbrite for all event bookings. When booking with Eventbrite individuals will be required to provide their name and contact details. Eventbrite?s privacy policy can be found at the Privacy link located at the bottom of this page. Individuals may choose to book directly with Darebin Libraries by contacting the library on 1300 655 355.",59301188451,https://www.eventbrite.com.au/e/national-simultaneous-storytime-tickets-59301188451?aff=ebapi,5/22/2019,11:15 AM,5/22/2019,12:15 PM,"Once a year an Australian picture book is read simultaneously in libraries, schools, pre-schools, childcare centres, family homes, bookshops",59037723,2046839277,11044946,115,https://www.eventbriteapi.com/v3/events/59301188451/,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F59037723%2F29101596107%2F1%2Foriginal.20190324-233913?h=200&w=450&auto=compress&rect=0%2C0%2C2160%2C1080&s=789bc4c62b95814f9e22901c91452248
Genie Group - Travel and Family History,Join our genealogy group for beginners and experienced researchers. Learn about the resources available for family history research and how to use them. In May we will look at planning travel and family history research looking at a case study. Come along on the third Tuesday of each month from 2pm to 4pm. BYO tablet/laptop is optional. Bring along your research/notes.,59875622599,https://www.eventbrite.com.au/e/genie-group-travel-and-family-history-tickets-59875622599?aff=ebapi,5/21/2019,2:00 PM,5/21/2019,4:00 PM,Join our genealogy group for beginners and experienced researchers. Learn about the resources available for family history research and how,59681692,3074435448,2938816,115,https://www.eventbriteapi.com/v3/events/59875622599/,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F59681692%2F49100826570%2F1%2Foriginal.20181217-011148?h=200&w=450&auto=compress&rect=0%2C3%2C768%2C384&s=77814134dafd0698393fe5e32871ad16
Living with Autism (Six week program),Are you are parent of a child who has a diagnosis of autism? Join in with this free 6 week parenting program where you will have the opportunity to:  Meet others who are in the same situation Discusss autism and how this impacts your child Be supported to develop new approaches and strategies for your child Consider self-care and other supports  The sessions will be held every Tuesday from 21 May to 25 June 2019 and will be presented by Parenzone Northern.,56017355418,https://www.eventbrite.com.au/e/living-with-autism-six-week-program-tickets-56017355418?aff=ebapi,5/21/2019,10:00 AM,6/25/2019,12:00 PM,Are you are parent of a child who has a diagnosis of autism? Join in with this free 6 week parenting program where you will have the opportu,56330375,14447099711,30796001,115,https://www.eventbriteapi.com/v3/events/56017355418/,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F56330375%2F217424376902%2F1%2Foriginal.20190206-044557?h=200&w=450&auto=compress&rect=5%2C0%2C458%2C229&s=2640c9baa66bc13593b4d32fcb3fd165
